Image_path,Real,Pred
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_133_1636444472.542316.png,zhtj,v7gu
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_116_1636444467.7837062.png,zhtj,3jjg
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_173_1636444484.05172.png,zhtj,uwm4
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_49_1636444448.778678.png,zhtj,g687
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_80_1636444457.116927.png,zhtj,96w4
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_3_1636444435.0667331.png,zhtj,4rm2
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_108_1636444465.4935849.png,zhtj,mjfb
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_88_1636444459.302613.png,zhtj,szqt
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_93_1636444460.848643.png,zhtj,2pyd
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_34_1636444444.465478.png,zhtj,n2c4
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_8_1636444436.604206.png,zhtj,fm2r
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_47_1636444448.247086.png,zhtj,emf7
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_29_1636444443.084727.png,zhtj,2zm8
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_46_1636444447.8628638.png,zhtj,t7qf
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_43_1636444446.9759731.png,zhtj,nzyj
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_69_1636444454.145818.png,zhtj,upcm
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_135_1636444473.1587892.png,zhtj,xztr
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_13_1636444438.230979.png,zhtj,5tp8
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_94_1636444461.0719428.png,zhtj,ttpq
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_130_1636444471.7274911.png,zhtj,9zjr
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_26_1636444442.219424.png,zhtj,ptad
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_134_1636444472.8598862.png,zhtj,ppc4
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_4_1636444435.371765.png,zhtj,8a8a
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_14_1636444438.548706.png,zhtj,68pa
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_128_1636444471.183309.png,zhtj,2vt7
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_137_1636444473.681349.png,zhtj,29t5
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_142_1636444475.191466.png,zhtj,6amv
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_163_1636444481.240469.png,zhtj,vq5e
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_126_1636444470.721934.png,zhtj,7shp
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_161_1636444480.6209831.png,zhtj,qddj
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_106_1636444464.878839.png,zhtj,ypwr
/Users/sjhuang/Documents/docs/dataset/crawlers/zhtj.youth.cn/zhtj.youth.cn_72_1636444454.796556.png,zhtj,hgr7
